artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Lynyrd Skynyrd,Best 70s Rock Tunes,Sweet Home Alabama,0,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,hard-rock
KISS,Halloween Metal Nights,Creatures Of The Night,1,242533,False,0.497,0.983,5,-5.19,0,0.109,8.3e-05,0.0145,0.119,0.0693,121.397,4,hard-rock
Lynyrd Skynyrd,Best 70s Rock Tunes,Sweet Home Alabama,1,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,hard-rock
Lynyrd Skynyrd,70s Christmas Party,Sweet Home Alabama,0,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,hard-rock
KISS,Best 70s Rock Tunes,Shandi,0,216866,False,0.533,0.771,4,-6.512,1,0.028,0.0883,0.0,0.0428,0.853,103.262,4,hard-rock
Europe,The Final Countdown (Expanded Edition),The Final Countdown,78,310333,False,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,hard-rock
Journey,Escape (Bonus Track Version),Don't Stop Believin',83,250986,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,hard-rock
Journey;Steve Perry,Separate Ways (Worlds Apart) [Bryce Miller/Alloy Tracks Remix],Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,72,165074,False,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,4,hard-rock
Guns N' Roses,Use Your Illusion I,Don't Cry (Original),78,283733,False,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,4,hard-rock
Welshly Arms,No Place Is Home,Legendary,66,232173,False,0.537,0.656,11,-5.863,0,0.0411,0.0458,2.54e-06,0.112,0.45,141.873,4,hard-rock
Ghost,[MESSAGE FROM THE CLERGY],Mary On A Cross,75,244804,False,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,hard-rock
Lynyrd Skynyrd,Second Helping (Expanded Edition),Sweet Home Alabama,81,283800,True,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,4,hard-rock
Charlie Brown Jr.,Acústico (Ao Vivo),Zoio De Lula - Ao Vivo,55,224973,False,0.632,0.866,1,-5.445,0,0.0488,0.0556,5.75e-06,0.518,0.835,87.785,4,hard-rock
AC/DC,Back In Black,You Shook Me All Night Long,81,210173,False,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,4,hard-rock
Billy Idol,80s Bangers Vol. 1,Rebel Yell,1,288533,False,0.531,0.864,4,-4.948,0,0.0611,0.000753,0.00046,0.354,0.485,166.312,4,hard-rock
Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,hard-rock
Pantera,Groove Metal Roots & Branches,Mouth for War,1,236720,False,0.361,0.97,8,-5.69,0,0.0837,6.58e-06,0.000162,0.039,0.561,156.96,4,hard-rock
Steve Miller Band,Fishing Music,The Joker,0,264503,False,0.596,0.448,5,-9.616,1,0.0396,0.365,5.22e-06,0.207,0.796,83.293,4,hard-rock
The Doobie Brothers,OK Boomers - Top Tunes,What a Fool Believes,0,219573,False,0.646,0.625,8,-8.819,0,0.0336,0.275,0.0,0.086,0.977,120.656,4,hard-rock
ZZ Top,Timeless Rock Hits,Rough Boy,1,287426,False,0.419,0.737,9,-7.09,1,0.0364,0.204,0.00716,0.24,0.595,157.991,4,hard-rock
Foreigner,Timeless Rock Hits,Hot Blooded,1,184906,False,0.681,0.664,0,-8.036,1,0.0922,0.299,0.0,0.0772,0.729,118.33,4,hard-rock
ZZ Top,80's,Sharp Dressed Man - 2003 Remaster,0,253413,False,0.527,0.786,5,-8.01,1,0.0362,0.000153,0.00271,0.085,0.343,125.117,4,hard-rock
Rob Zombie,Halloween Metal Nights,Dragula,1,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock
Heart,Best 70s Rock Tunes,Crazy On You,1,293440,False,0.435,0.459,9,-12.442,0,0.0329,0.117,0.000103,0.132,0.383,129.929,4,hard-rock
Deep Purple,80s Bangers Vol. 2,Perfect Strangers,1,328426,False,0.521,0.72,2,-7.699,1,0.0254,0.00352,0.0114,0.391,0.609,97.577,4,hard-rock
Soundgarden,Rock & Halloween,Black Hole Sun,0,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,hard-rock
Rob Zombie,Pumpkin Patch Hits,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock
Rob Zombie,Twisted Halloween Hits,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock
Rob Zombie,Halloween Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock
Rob Zombie,Halloween Spooky Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock
Rob Zombie,Halloween Metal Nights,Demon Speeding,0,224306,False,0.548,0.809,11,-4.001,0,0.0328,0.000298,2.96e-06,0.156,0.409,133.984,4,hard-rock
Rob Zombie,Halloween Scary Party,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock
Rush,80s Bangers Vol. 2,The Spirit Of Radio,0,297693,False,0.362,0.95,9,-5.281,1,0.0567,0.0133,0.000107,0.371,0.611,135.818,4,hard-rock
Stone Temple Pilots,Timeless Rock Hits,Plush,1,310346,False,0.416,0.954,7,-3.157,0,0.0467,0.0021,0.0,0.177,0.498,144.724,4,hard-rock
Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,hard-rock
Scorpions,Comeblack,Rock You Like a Hurricane - 2011,64,255573,False,0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,4,hard-rock
Aerosmith,I Don't Want To Miss A Thing EP,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",76,299760,False,0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.16,4,hard-rock
Guns N' Roses,Appetite For Destruction (Super Deluxe Edition),Patience,72,354880,True,0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,4,hard-rock
Black Sabbath,Paranoid,Paranoid (2009 - Remaster),42,167720,False,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,4,hard-rock
Iron Maiden,Piece of Mind (2015 Remaster),The Trooper - 2015 Remaster,75,252733,False,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4,hard-rock
Misfits;Glenn Danzig,Rock & Halloween,Horror Business,1,165866,False,0.323,0.943,5,-8.451,1,0.0538,0.588,0.00529,0.227,0.0606,90.264,4,hard-rock
Whitesnake,Maintain Your Mojo,Fool for Your Loving,1,258146,False,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,hard-rock
Misfits,Spooky Scary Season,Halloween,2,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock
Misfits,Rock & Halloween,Halloween,3,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock
Los Prisioneros,Modo trabajación,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,hard-rock
Twisted Sister,80's,We're Not Gonna Take It (Single Version),0,217293,False,0.329,0.905,4,-7.206,1,0.0732,5.55e-05,3.95e-06,0.0654,0.626,149.377,4,hard-rock
Royal Blood,Maintain Your Mojo,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,hard-rock
Steve Miller Band,Halloween Hits,Abracadabra - Remastered 2017,2,307909,False,0.753,0.788,9,-7.271,0,0.0383,0.126,1.07e-06,0.141,0.964,127.521,4,hard-rock
Alice Cooper,Halloween Spooky Party 2022,Teenage Frankenstein,0,214506,False,0.591,0.884,9,-10.861,0,0.0363,0.00188,7.88e-06,0.0775,0.685,130.147,4,hard-rock
Misfits,Halloween Songs | Witches Hour,Halloween,2,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock
The Cars,Maintain Your Mojo,Just What I Needed,0,225893,False,0.64,0.627,4,-9.048,1,0.0428,0.00948,0.000134,0.0764,0.793,127.07,4,hard-rock
Whitesnake,80's,Here I Go Again 87 - 2018 Remaster,0,275395,False,0.367,0.824,7,-6.763,1,0.0377,0.0121,8.55e-05,0.155,0.253,89.946,4,hard-rock
Royal Blood,Alternative Rock Mixtape,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,hard-rock
Misfits,Happy Haunted Halloween Tunes,Halloween,1,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock
Thin Lizzy,70s Christmas Party,The Boys Are Back In Town,0,263146,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,hard-rock
Misfits,Anthems for Witches 2022,Halloween,0,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock
Misfits,Pumpkin Patch Hits,Halloween,0,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock
Misfits,Twisted Halloween Hits,Halloween,0,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock
Royal Blood,Timeless Rock Hits,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,hard-rock
Whitesnake,Timeless Rock Hits,Fool for Your Loving,1,258146,False,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,hard-rock
Los Prisioneros,Rock un sentimiento vol. I,Amiga Mía,0,244053,False,0.79,0.606,4,-7.699,1,0.0519,0.014,0.00488,0.133,0.903,135.276,4,hard-rock
Los Prisioneros,Modo trabajación,Estrechez De Corazón,0,383573,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,hard-rock
Poison,Fishing Music,Every Rose Has Its Thorn - Remastered 2003,0,260160,False,0.533,0.647,6,-5.556,1,0.0332,0.161,1.18e-05,0.372,0.287,140.165,4,hard-rock
Thin Lizzy,Rock Workout 2023,The Boys Are Back In Town,0,263146,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,hard-rock
Los Prisioneros,Rock un sentimiento vol. I,Estrechez De Corazón,0,383573,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,hard-rock
Steve Miller Band,Helloween Party,Abracadabra - Remastered 2017,1,307909,False,0.753,0.788,9,-7.271,0,0.0383,0.126,1.07e-06,0.141,0.964,127.521,4,hard-rock
Los Prisioneros,Modo trabajación,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,hard-rock
Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,hard-rock
Los Prisioneros,Rock un sentimiento vol. I,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,hard-rock
Los Prisioneros,Rock un sentimiento vol. I,El Baile De Los Que Sobran,0,343701,False,0.818,0.621,0,-12.274,1,0.0528,0.297,2.5e-05,0.111,0.642,117.343,4,hard-rock
Twisted Sister,Timeless Rock Hits,We're Not Gonna Take It,0,219666,False,0.502,0.925,4,-6.298,1,0.0501,0.0129,0.0,0.162,0.923,149.188,4,hard-rock
Kansas,Point Of Know Return (Expanded Edition),Dust in the Wind,78,206266,False,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,4,hard-rock
Foreigner,Agent Provocateur,I Want to Know What Love Is - 1999 Remaster,79,304786,False,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,4,hard-rock
Rainbow,Ritchie Blackmore's Rainbow,The Temple Of The King,64,282013,False,0.486,0.487,9,-11.633,0,0.0341,0.445,1.44e-05,0.0648,0.373,81.972,4,hard-rock
Metallica,Metallica,The Unforgiven,74,386493,False,0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,4,hard-rock
Metallica,Ride The Lightning (Remastered),For Whom The Bell Tolls - Remastered,73,309973,False,0.518,0.858,0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,4,hard-rock
KISS,"Smashes, Thrashes And Hits",Detroit Rock City,70,227466,False,0.454,0.847,0,-10.981,0,0.115,0.00953,0.000285,0.15,0.317,90.291,4,hard-rock
Jimi Hendrix,Electric Ladyland,All Along the Watchtower,77,240800,False,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,hard-rock
Metallica,Garage Inc.,Whiskey In The Jar,75,304693,False,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,4,hard-rock
Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),Crazy Train,78,293183,False,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4,hard-rock
Skid Row,80's,18 and Life,0,231280,False,0.457,0.794,1,-6.624,0,0.0298,0.000384,7.18e-05,0.131,0.354,90.439,4,hard-rock
Styx,On air 70's Hits,Babe,0,265760,False,0.291,0.286,2,-9.854,1,0.0276,0.581,0.0,0.0876,0.081,83.094,4,hard-rock
Faith No More,80's,Epic - Radio Edit,0,239360,False,0.487,0.889,4,-7.998,0,0.073,0.101,0.0274,0.157,0.265,87.138,4,hard-rock
Styx,Sweet Home Alabama,First Time,0,265133,False,0.269,0.386,0,-9.557,1,0.0335,0.286,0.0,0.126,0.156,77.882,4,hard-rock
Twisted Sister,Metal,Under the Blade,0,279533,False,0.304,0.89,9,-3.992,0,0.122,0.00143,0.00113,0.104,0.433,194.289,4,hard-rock
Skid Row,Rock n Roll Christmas,Jingle Bells,0,182026,False,0.582,0.918,11,-6.118,1,0.0369,0.00673,0.0,0.114,0.792,89.994,4,hard-rock
Styx,Best 70s Rock Tunes,First Time,0,265133,False,0.269,0.386,0,-9.557,1,0.0335,0.286,0.0,0.126,0.156,77.882,4,hard-rock
Styx,Best 70s Rock Tunes,First Time,0,265133,False,0.269,0.386,0,-9.557,1,0.0335,0.286,0.0,0.126,0.156,77.882,4,hard-rock
Styx,Best 70s Rock Tunes,First Time,0,265133,False,0.269,0.386,0,-9.557,1,0.0335,0.286,0.0,0.126,0.156,77.882,4,hard-rock
Allman Brothers Band,Fiesta temática 60s,Trouble No More,0,227751,False,0.556,0.567,9,-11.426,0,0.0333,0.0577,0.00144,0.0907,0.856,141.348,4,hard-rock
Cream,(60's) Sixties Collected Volume 2,I Feel Free - Remastered,0,172760,False,0.371,0.601,9,-8.431,1,0.0277,0.137,5.53e-05,0.15,0.596,87.975,4,hard-rock
Allman Brothers Band,Fishing Music,Midnight Rider,1,177960,False,0.346,0.589,7,-9.922,1,0.036,0.21,0.00703,0.15,0.638,189.486,4,hard-rock
Styx,Best 70s Rock Tunes,Lady,0,177680,False,0.393,0.678,7,-6.584,1,0.0377,0.172,0.0,0.0727,0.358,137.527,4,hard-rock
Matanza,A Arte do Insulto,Eu Não Gosto de Ninguém,49,231760,False,0.41,0.951,9,-4.762,1,0.0556,2.99e-05,0.0,0.187,0.61,164.088,4,hard-rock
Steppenwolf,On air 70's Hits,Hey Lawdy Mama - Single Version,0,178760,False,0.589,0.831,4,-12.373,1,0.0615,0.0195,2.41e-05,0.0635,0.511,98.813,4,hard-rock
Cheap Trick,Christmas Rock 2022,Christmas Christmas,0,136480,False,0.331,0.942,9,-3.968,1,0.141,0.00228,0.00524,0.0974,0.143,180.372,4,hard-rock
Cream,Fiesta temática 60s,Sunshine Of Your Love,0,250240,False,0.683,0.522,2,-11.117,1,0.0377,0.507,0.000137,0.121,0.764,115.072,4,hard-rock
Titãs,Ressaquinha,Não vou me adaptar,0,221733,False,0.536,0.399,10,-7.579,1,0.0319,0.307,0.000327,0.105,0.476,81.371,4,hard-rock
Titãs,Só as Melhores do Pop Rock Brasileiro,Família,0,249866,False,0.558,0.683,7,-6.061,1,0.0807,0.0248,7.85e-05,0.062,0.624,79.508,4,hard-rock
Titãs,Só as Melhores do Pop Rock Brasileiro,Domingo,0,253666,False,0.617,0.771,7,-8.601,1,0.0328,0.00832,0.000115,0.301,0.881,140.211,4,hard-rock
Charlie Brown Jr.,Me Namora,Céu Azul,48,198786,False,0.68,0.598,1,-6.147,0,0.027,0.61,0.0,0.106,0.62,120.09,4,hard-rock
Aerosmith,Armageddon - The Album,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",74,298760,False,0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,4,hard-rock
Slash;Myles Kennedy And The Conspirators,Apocalyptic Love (Deluxe Edition),Anastasia,34,367280,False,0.449,0.936,1,-5.447,1,0.0445,0.000595,0.00213,0.118,0.437,100.487,4,hard-rock
Scorpions,Lovedrive,Always Somewhere (2015 - Remaster),35,297520,False,0.497,0.51,0,-7.3,1,0.0299,0.0902,0.00142,0.147,0.198,113.074,4,hard-rock
Firehouse,Firehouse,Love of a Lifetime,62,286573,False,0.472,0.48,1,-11.893,1,0.0308,0.000204,0.00275,0.0914,0.126,123.023,4,hard-rock
Heart,Bad Animals,Alone,75,218733,False,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,4,hard-rock
KISS,Dressed To Kill,Rock And Roll All Nite,77,168840,False,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,4,hard-rock
Firehouse,Good Acoustics,I Live My Life for You,62,261906,False,0.513,0.522,1,-7.569,1,0.0295,0.0634,0.0,0.121,0.336,141.833,4,hard-rock
Kansas,Leftoverture (Expanded Edition),Carry on Wayward Son,76,323000,False,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,hard-rock
Boston,Boston,More Than a Feeling,79,285133,False,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4,hard-rock
Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,hard-rock
The Who,Who's Next (Deluxe Edition),Behind Blue Eyes,71,221426,False,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,hard-rock
Firehouse,Hold Your Fire,When I Look Into Your Eyes,61,239866,False,0.396,0.612,6,-8.039,1,0.0277,0.00288,4.71e-05,0.233,0.241,146.759,4,hard-rock
Ozzy Osbourne,No More Tears (Expanded Edition),"Mama, I'm Coming Home",69,251866,False,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,4,hard-rock
Black Sabbath,Paranoid,Iron Man (2009 - Remaster),37,354213,False,0.334,0.828,9,-9.168,1,0.0985,0.00312,0.0043,0.0949,0.515,157.891,4,hard-rock
REO Speedwagon,Wheels Are Turnin',Can't Fight This Feeling,73,294773,False,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,4,hard-rock
Van Halen,1984 (Remastered),Jump - 2015 Remaster,78,241599,False,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4,hard-rock
Def Leppard,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,74,267306,False,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,4,hard-rock
Charlie Brown Jr.,De 1997 A 2007,Pontes Indestrutíveis,48,209084,False,0.729,0.711,7,-8.04,1,0.119,0.248,0.0,0.198,0.808,159.019,4,hard-rock
38 Special,Fishing Music,Caught Up In You,3,278133,False,0.361,0.787,1,-4.982,0,0.0363,0.0197,0.000586,0.0421,0.889,130.693,4,hard-rock
38 Special,80s Bangers Vol. 2,Hold On Loosely,0,279754,False,0.565,0.707,9,-5.65,1,0.0298,0.0101,8.16e-05,0.0851,0.831,127.222,4,hard-rock
Bachman-Turner Overdrive,Fiesta temática 70s,Hey You,0,210893,False,0.491,0.849,9,-5.188,1,0.0309,0.0526,0.0094,0.274,0.932,118.161,4,hard-rock
Three Dog Night,On air 70's Hits,An Old Fashioned Love Song - Single Version,0,226600,False,0.456,0.555,10,-10.615,1,0.0369,0.508,0.0194,0.106,0.776,101.31,4,hard-rock
Three Dog Night,Fiesta temática 70s,An Old Fashioned Love Song - Single Version,0,226600,False,0.456,0.555,10,-10.615,1,0.0369,0.508,0.0194,0.106,0.776,101.31,4,hard-rock
Raimundos;Érica Martins,Só as Melhores do Pop Rock Brasileiro,A mais pedida,0,233733,False,0.538,0.825,0,-4.021,1,0.0478,0.0105,1.43e-05,0.0693,0.467,125.056,4,hard-rock
Def Leppard,Hysteria,Hysteria,70,354636,False,0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01,4,hard-rock
Firehouse,3,Here for You,55,235826,False,0.565,0.651,6,-8.611,1,0.0239,0.193,0.0,0.062,0.504,92.028,4,hard-rock
Ozzy Osbourne,Down To Earth,Dreamer,63,284906,False,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,4,hard-rock
Skid Row,Skid Row,18 and Life,70,229960,False,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,4,hard-rock
Europe,The Final Countdown (Expanded Edition),Carrie,70,272133,False,0.455,0.487,7,-7.112,1,0.0264,0.114,2.43e-06,0.358,0.139,136.482,4,hard-rock
Mr. Big,Bump Ahead [Expanded],Wild World - 2009 Remastered Version,65,208560,False,0.573,0.722,5,-6.518,1,0.0295,0.182,0.0,0.29,0.59,144.209,4,hard-rock
Metallica,Reload,Fuel,71,269800,True,0.49,0.951,1,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,4,hard-rock
Jimi Hendrix,Axis: Bold As Love,Little Wing,71,145746,False,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4,hard-rock
Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,hard-rock
Metallica,Metallica,Sad But True,71,323933,False,0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,4,hard-rock
Skid Row,Skid Row,I Remember You,69,313693,False,0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,4,hard-rock
AC/DC,Black Ice,Rock N Roll Train,71,261506,False,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,4,hard-rock
Def Leppard,The Story So Far: The Best Of Def Leppard,When Love And Hate Collide,61,256866,False,0.477,0.564,4,-8.582,1,0.028,0.0111,0.0,0.254,0.292,67.965,4,hard-rock
Poison,Open Up And Say...Ahh! (20th Anniversary Edition),Every Rose Has Its Thorn - Remastered 2003,71,260173,False,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,4,hard-rock
Blue Öyster Cult,Agents Of Fortune,(Don't Fear) The Reaper,76,308120,False,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,hard-rock
Iron Maiden,The Number of the Beast (2015 Remaster),Run to the Hills - 2015 Remaster,72,233506,False,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,4,hard-rock
Judas Priest,British Steel,Breaking the Law,72,153840,False,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,4,hard-rock
AC/DC,Back In Black,Hells Bells,74,312293,False,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,4,hard-rock
Matanza,A Arte do Insulto,Meio Psicopata,45,137306,False,0.399,0.995,11,-3.916,0,0.111,5.8e-05,0.0,0.0231,0.395,92.414,4,hard-rock
Peter Frampton,On air 70's Hits,Show Me The Way,0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,hard-rock
Dorothy,Anthems for Witches 2022,Wicked Ones,0,173901,False,0.563,0.647,5,-4.675,1,0.0398,0.0337,0.0,0.359,0.691,96.386,4,hard-rock
Jane's Addiction,Maintain Your Mojo,Mountain Song,0,242720,False,0.218,0.932,9,-6.803,1,0.098,0.0155,0.0246,0.277,0.315,167.718,4,hard-rock
Matanza,Música para Beber e Brigar,Bom É Quando Faz Mal,46,169106,False,0.501,0.974,5,-2.371,1,0.0909,0.0184,0.0,0.351,0.588,167.999,4,hard-rock
Titãs,As Grandes Décadas Da Música Popular Brasileira,Enquanto Houver Sol,47,183093,False,0.665,0.596,4,-3.896,1,0.0267,0.149,4.84e-05,0.327,0.207,115.265,4,hard-rock
Acústicos & Valvulados,Diamantes Verdadeiros,Fim de Tarde Com Você,46,230986,False,0.503,0.722,7,-5.813,1,0.0248,0.00214,8.15e-06,0.116,0.616,99.966,4,hard-rock
White Zombie,Halloween Spooky Party 2022,"I'm Your Boogieman - From ""The Crow: City Of Angels"" Soundtrack",0,267573,False,0.645,0.985,1,-3.715,1,0.111,0.00113,0.0102,0.223,0.446,113.934,4,hard-rock
Clutch,Groove Metal Roots & Branches,Texan Book of the Dead,0,174800,False,0.436,0.88,9,-8.547,1,0.0651,0.0154,0.0,0.205,0.683,112.012,4,hard-rock
The Darkness,Timeless Rock Hits,I Believe in a Thing Called Love,0,217653,False,0.442,0.846,4,-5.214,1,0.0763,0.0538,4.56e-06,0.282,0.622,128.237,4,hard-rock
White Zombie,Spooky Scary Season,"I'm Your Boogieman - From ""The Crow: City Of Angels"" Soundtrack",0,267573,False,0.645,0.985,1,-3.715,1,0.111,0.00113,0.0102,0.223,0.446,113.934,4,hard-rock
Raimundos,Acústico - Ao Vivo,Reggae do Manero - Ao Vivo | Acústico,46,325024,False,0.708,0.809,10,-4.129,0,0.0611,0.178,1.62e-06,0.368,0.625,134.053,4,hard-rock
