MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice
RL,70.0,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,768,432,1200,0,1,0,3,1,TA,6,Typ,0,Detchd,1946.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,WD,Normal,130500
RL,80.0,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,1800,0,2,0,6,2,TA,10,Typ,0,Attchd,1980.0,Unf,0,0,TA,TA,Y,0,0,0,0,0,WD,Normal,141000
RL,69.0,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,1701,0,1701,1,2,0,3,1,TA,6,Min2,2,Basment,1975.0,Fin,2,611,TA,TA,Y,0,0,0,0,0,WD,Normal,171000
RL,36.0,15523,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,864,0,864,1,1,0,3,1,TA,5,Typ,1,Attchd,1972.0,Unf,1,338,TA,TA,Y,0,0,0,0,0,WD,Normal,133500
RL,80.0,9600,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,1094,761,1855,0,2,1,3,1,TA,7,Typ,1,Attchd,1976.0,RFn,2,512,TA,TA,Y,113,100,0,0,0,WD,Normal,187000
RM,36.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,848,0,848,1,1,0,1,1,Gd,3,Typ,0,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,WD,Normal,131500
RL,69.0,3196,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,1456,0,2,0,2,1,Gd,7,Typ,1,Attchd,2003.0,Fin,2,400,TA,TA,Y,143,20,0,0,0,WD,Normal,215000
RL,69.0,12095,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,1445,0,1445,0,1,1,3,1,TA,7,Typ,1,Attchd,1964.0,RFn,2,645,TA,TA,Y,180,0,0,0,0,WD,Normal,158000
RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,702,779,1481,0,2,1,3,1,TA,6,Typ,1,Attchd,1994.0,Fin,2,343,TA,TA,Y,0,36,0,0,0,WD,Normal,174000
RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,189.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,1370,0,2,0,3,1,TA,6,Typ,1,Attchd,1976.0,RFn,2,479,TA,TA,Y,0,0,0,0,0,WD,Family,152000
RL,81.0,9672,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,1097,0,1097,0,2,0,3,1,TA,6,Typ,0,Attchd,1986.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,WD,Normal,152000
RL,70.0,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,1148,0,1148,1,1,0,3,1,TA,6,Typ,0,Attchd,1959.0,Unf,1,672,TA,TA,Y,0,0,0,0,0,WD,Normal,132500
FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,1372,0,2,0,3,1,Gd,6,Typ,0,Attchd,2008.0,Fin,2,529,TA,TA,Y,0,140,0,0,0,New,Partial,250580
RL,69.0,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,1002,0,1002,1,1,0,3,1,TA,5,Typ,0,Detchd,1973.0,Unf,2,902,TA,TA,Y,0,0,0,0,0,WD,Normal,148500
RL,67.0,10656,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,1646,0,2,0,3,1,Gd,6,Typ,1,Attchd,2007.0,RFn,3,870,TA,TA,Y,192,80,0,0,0,New,Partial,248900
RL,85.0,6970,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,1120,0,1120,1,1,1,3,1,Fa,5,Typ,0,Attchd,1961.0,RFn,2,544,TA,TA,Y,168,0,0,0,0,WD,Normal,129000
RL,69.0,14762,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,Gd,Y,SBrkr,1547,720,2320,0,2,0,2,1,TA,7,Typ,1,Attchd,1979.0,Unf,2,672,TA,TA,P,120,144,0,0,0,WD,Normal,169000
RL,80.0,9938,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750,Unf,0,300,1050,GasA,Ex,Y,SBrkr,1062,887,1949,1,2,1,3,1,Gd,8,Typ,1,Attchd,1993.0,Fin,2,574,TA,TA,Y,156,90,0,0,0,WD,Normal,236000
RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,Gd,N,SBrkr,894,0,894,0,1,0,2,1,TA,5,Typ,0,Detchd,1962.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,WD,Normal,109500
RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,GasA,Ex,Y,SBrkr,804,878,1682,0,2,1,3,1,Gd,7,Typ,0,Attchd,1998.0,RFn,2,523,TA,TA,Y,0,77,0,0,0,WD,Normal,200500
RL,60.0,12144,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0,457,832,GasA,Gd,Y,SBrkr,1036,0,1268,0,1,0,3,1,TA,6,Typ,1,Attchd,1949.0,Unf,1,288,TA,TA,Y,0,28,0,0,0,WD,Normal,133000
RM,52.0,5720,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,676,676,GasA,Ex,Y,SBrkr,676,455,1131,0,1,1,3,1,TA,5,Typ,0,Detchd,1941.0,Unf,1,200,TA,TA,Y,26,0,0,0,0,WD,Abnorml,66500
FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,2610,0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2007.0,Fin,2,550,TA,TA,Y,208,364,0,0,0,New,Partial,303477
RL,94.0,25286,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,431,1064,GasA,Gd,Y,SBrkr,1040,0,1040,1,1,0,3,1,TA,5,Typ,0,Attchd,1963.0,Unf,2,648,TA,TA,Y,0,0,0,0,0,WD,Normal,132250
RL,74.0,8834,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170,Unf,0,292,1462,GasA,Ex,Y,SBrkr,1462,762,2224,1,2,1,4,1,Ex,10,Typ,1,Attchd,2004.0,Fin,3,738,TA,TA,Y,184,0,0,0,0,WD,Normal,350000
RL,88.0,11782,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SBrkr,1155,0,1155,1,1,0,3,1,Gd,6,Min2,0,Detchd,1987.0,Unf,2,576,TA,TA,Y,192,0,0,0,0,WD,Normal,148000
RL,60.0,7024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,1090,0,1090,1,1,1,2,1,TA,5,Typ,0,Attchd,2005.0,Fin,2,450,TA,TA,Y,0,49,0,0,0,WD,Normal,157000
RL,44.0,13758,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,1187,530,1717,0,2,1,3,1,Gd,7,Typ,1,Attchd,1990.0,RFn,2,400,TA,TA,Y,168,36,0,0,0,WD,Normal,187500
RL,69.0,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,808,785,1593,0,2,1,3,1,TA,7,Typ,1,BuiltIn,1993.0,RFn,2,389,TA,TA,Y,342,40,0,0,0,WD,Normal,178000
RL,60.0,6204,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0,795,795,GasA,TA,N,SBrkr,954,795,2230,1,1,0,5,1,TA,10,Typ,0,Detchd,1997.0,Unf,1,440,TA,Gd,Y,0,188,0,0,0,WD,Normal,118500
RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,GasA,TA,Y,SBrkr,892,0,892,0,1,0,3,1,TA,5,Typ,0,Attchd,1967.0,RFn,1,288,TA,TA,Y,0,0,0,0,0,WD,Normal,100000
FV,50.0,5119,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,1709,0,1709,1,2,0,2,1,Gd,5,Typ,1,Attchd,1999.0,Fin,2,506,TA,TA,Y,97,65,0,0,0,CWD,Abnorml,328900
RL,70.0,8393,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,122.0,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,1712,0,2,0,4,2,TA,8,Typ,0,Attchd,2005.0,Fin,2,588,TA,TA,Y,272,54,0,0,0,WD,Family,145000
RL,60.0,8064,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,672,252,924,0,1,0,3,1,TA,6,Typ,1,Detchd,2003.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,WD,Normal,122900
RL,69.0,13284,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064,Unf,0,319,1383,GasA,TA,Y,SBrkr,1383,0,1383,1,1,0,3,1,TA,6,Typ,1,Attchd,1954.0,Unf,1,354,TA,TA,Y,511,116,0,0,0,WD,Normal,165000
RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,TA,Y,SBrkr,1535,0,1535,0,2,0,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,WD,Alloca,118858
RL,71.0,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,0,380,780,GasA,TA,Y,SBrkr,983,813,1796,1,1,1,4,1,TA,8,Typ,1,Attchd,1963.0,RFn,2,483,TA,TA,Y,0,50,0,0,0,WD,Normal,140000
RM,50.0,8765,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285,Unf,0,666,951,GasA,Ex,N,SBrkr,951,0,951,0,1,0,2,1,TA,6,Typ,0,Detchd,1936.0,Unf,1,327,TA,TA,Y,0,28,0,0,0,WD,Abnorml,106500
RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,TA,Y,SBrkr,1120,1120,2240,0,2,0,6,2,TA,12,Typ,0,Detchd,1979.0,Unf,2,528,TA,TA,Y,154,0,0,0,0,WD,Alloca,142953
RL,65.0,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,0,447,912,GasA,TA,Y,SBrkr,1236,0,1236,0,1,0,3,1,TA,6,Typ,1,Attchd,1961.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,WD,Normal,135000
RL,69.0,7340,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322,Unf,0,536,858,GasA,TA,Y,SBrkr,858,0,858,0,1,0,2,1,TA,4,Typ,0,Detchd,1979.0,Unf,1,684,TA,TA,Y,0,0,0,0,0,WD,Normal,110000
RL,64.0,8712,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,Unf,0,132,992,GasA,TA,Y,SBrkr,1306,0,1306,1,1,0,2,1,TA,5,Typ,0,Detchd,1968.0,Unf,1,756,TA,TA,Y,0,0,0,0,0,WD,Normal,153000
RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,GasA,Ex,Y,SBrkr,807,702,1509,0,2,1,3,1,Gd,8,Typ,1,Attchd,2003.0,Fin,2,393,TA,TA,Y,0,75,0,0,0,WD,Normal,180000
RL,50.0,14859,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,GasA,Ex,Y,SBrkr,1670,0,1670,0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3,690,TA,TA,Y,144,60,0,0,0,New,Partial,240000
RL,69.0,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,GasA,TA,Y,SBrkr,902,0,902,0,1,0,3,1,TA,6,Typ,0,Attchd,1967.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,WD,Normal,125500
RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,361.0,TA,TA,CBlock,TA,TA,No,Rec,443,Unf,0,662,1105,GasA,TA,Y,FuseA,1105,1169,2274,0,2,0,5,2,TA,12,Typ,0,Detchd,1960.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,WD,Normal,154300
RL,69.0,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,GasA,TA,Y,SBrkr,1268,0,1268,0,1,1,3,1,Gd,5,Typ,0,Detchd,1978.0,Unf,1,252,TA,TA,Y,173,0,0,0,0,WD,Normal,143500
RH,82.0,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,0,717,1001,GasA,TA,N,FuseA,1001,1001,2002,0,2,0,4,2,TA,8,Typ,0,2Types,1949.0,Unf,3,871,TA,TA,Y,0,0,0,0,0,WD,Normal,145000
RL,69.0,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,GasA,Ex,Y,FuseA,1229,0,1229,0,1,0,3,1,TA,6,Typ,0,Attchd,1956.0,RFn,1,284,TA,TA,Y,0,0,0,0,0,WD,Normal,135000
RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,GasA,Gd,Y,SBrkr,1272,928,2200,2,2,2,4,2,TA,9,Typ,0,Attchd,1980.0,Unf,0,0,TA,TA,N,0,70,0,0,0,WD,Normal,145900
RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28,Unf,0,1288,1316,GasA,Ex,Y,SBrkr,1316,0,1316,0,2,0,3,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,0,0,0,0,New,Partial,169990
RL,93.0,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1181,1181,GasA,Ex,Y,SBrkr,1234,1140,2374,0,2,1,4,1,Ex,10,Typ,1,BuiltIn,2003.0,Fin,3,656,TA,TA,Y,104,100,0,0,0,WD,Normal,285000
RL,69.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,342.0,TA,TA,CBlock,TA,TA,No,BLQ,552,Unf,0,280,832,GasA,Gd,Y,SBrkr,1098,880,1978,0,2,1,4,1,TA,9,Typ,1,Attchd,1968.0,RFn,2,486,TA,TA,Y,0,43,0,0,0,WD,Normal,176000
RL,69.0,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,1788,0,1788,0,2,0,3,1,Ex,7,Typ,1,Attchd,2001.0,RFn,2,522,TA,TA,Y,202,151,0,0,0,WD,Normal,236500
RL,69.0,13006,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,285.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,964,964,GasA,Gd,Y,SBrkr,993,1243,2236,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,1997.0,Fin,2,642,TA,TA,Y,0,0,0,0,0,WD,Normal,222000
RL,73.0,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,GasA,Ex,Y,SBrkr,1466,0,1466,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007.0,Fin,3,610,TA,TA,Y,100,18,0,0,0,WD,Normal,201000
RL,84.0,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,GasA,Ex,Y,SBrkr,1905,0,1905,0,2,0,3,1,Ex,8,Typ,1,Attchd,2006.0,Fin,3,788,TA,TA,Y,0,191,0,0,0,WD,Normal,320000
RL,63.0,8487,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,GasA,Ex,Y,SBrkr,1500,0,1500,0,2,0,3,1,Gd,6,Typ,0,Attchd,2004.0,RFn,2,570,TA,TA,Y,192,36,0,0,0,WD,Normal,190000
RL,67.0,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,GasA,Ex,Y,SBrkr,1200,0,1200,1,2,0,2,1,Gd,5,Typ,0,Attchd,2003.0,RFn,2,555,TA,TA,Y,0,41,0,0,0,WD,Normal,184900
RL,75.0,9675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,GasA,Ex,Y,SBrkr,1113,858,1971,0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,RFn,2,689,TA,TA,Y,0,48,0,0,0,WD,Normal,253000
